Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Jordan,JOR,,,,,,545.5138617,558.4029811,496.9227462,408.8423528,474.4278871,408.5962575,412.2188188,459.8742441,530.7839966,651.0959485,717.7640973,872.5060194,1038.522301,1248.90326,1518.824513,1750.098011,1885.148422,1928.875896,1939.336545,1871.09075,1797.028771,2200.102782,2216.870452,1965.980318,1260.251865,1148.590055,1109.655646,1286.634736,1289.414543,1367.187218,1415.711516,1410.174242,1435.875938,1532.113804,1544.587506,1570.610029,1632.29454,1706.267444,1775.676256,1940.086413,2087.870793,2342.634596,2506.205995,3241.652414,3435.833759,3718.465716,3946.855039,4169.504701,4311.219167,4191.180501,4042.756781,3986.71677,4065.616287,4145.439897,4170.1144,4022.040136,4183.499983,4332.251599,4455.505405
Japan,JPN,508.7027793,608.8645811,684.5655098,775.5921231,902.8677215,993.7327222,1143.607897,1326.361039,1553.271394,1802.980281,2100.74807,2321.390925,3031.438606,4061.01339,4448.319656,4775.899536,5310.431409,6472.787787,9012.136035,9301.14831,9668.746264,10583.12789,9779.974906,10652.01472,11207.45235,11809.46035,17451.83494,21141.7184,25499.88117,25265.94876,25801.39504,29428.4289,31992.79021,36345.24413,39933.51506,44197.6191,39150.03963,35638.23196,32423.75561,36610.16832,39169.35957,34406.18246,32820.79364,35387.03742,38298.98017,37812.89502,35991.546,35779.02454,39876.30397,41308.99684,44968.15623,48760.07895,49145.28043,40898.6479,38475.39525,34960.63938,39375.47316,38834.05293,39751.1331,40415.95676,40040.76551,40058.53733,34017.27181,33766.52683
Kazakhstan,KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570.008831,1442.424555,1437.598481,1355.134939,1246.83633,1217.791388,1281.391529,1381.635933,1414.592897,1091.547277,1180.044456,1422.273318,1573.552199,1958.020502,2722.474078,3577.35804,5030.134947,6449.439311,8123.547059,6938.011757,8793.0759,11287.14649,12018.79665,13478.45963,12427.70946,10196.12263,7475.566887,8943.084168,9472.485273,9457.126147,8781.507978,9983.601036,11255.33964,12918.86613
Kenya,KEN,102.8244175,99.27169571,104.6004559,107.393656,111.3005448,106.8656013,119.8334764,121.9021421,128.6546469,133.3107931,141.039391,150.8529791,172.6420448,198.5780839,227.2334421,241.2244261,248.9351082,311.4862529,355.1419822,403.2420798,453.5589734,412.8837042,373.7948357,335.0371517,334.4028358,319.503611,363.7451178,386.63093,391.2387712,374.4891937,374.4589929,344.7226421,336.6813998,228.9980328,276.447872,340.0648422,440.5270789,466.7238146,487.8832399,433.7212357,414.6263651,410.7004525,402.9363856,442.8984573,463.6627813,523.4563124,699.8023706,840.2014395,915.5443547,1047.967832,1091.518731,1096.144998,1285.005362,1370.878852,1482.815663,1489.119598,1554.126103,1667.484472,1836.452755,1960.408089,1927.66459,2061.356221,2109.562885,1952.304579
Kyrgyz Republic,KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.798145,569.548584,512.7667979,448.5541909,372.4818012,364.2503653,394.8569223,376.4279701,345.1370823,258.0480559,279.621767,308.4113267,321.7267754,380.5058288,433.2339157,476.5482398,543.1135125,721.771646,966.3885694,870.1988945,876.9544764,1117.401844,1168.622447,1269.663035,1264.526795,1105.65203,1103.274984,1221.390565,1283.520403,1421.999275,1229.517757,1349.997307,1739.720308,1970.15781
Cambodia,KHM,,,,,,,,,,,,,,,,113.8257892,128.8277773,126.3571175,147.1015734,142.2216171,143.154318,154.2538412,159.206634,166.6531993,174.7058371,182.4468523,185.7599978,158.1243754,244.1095775,191.2974924,190.18147,267.3363067,307.0949224,294.0593727,302.1307855,343.4852247,324.655871,297.5904196,258.7809532,286.7535964,296.4266875,327.5009843,350.1472766,386.6911239,444.1990675,525.7973251,612.2526486,731.6922951,866.2839998,875.7489362,952.2746163,1088.981528,1192.80263,1305.660097,1431.563965,1547.320104,1675.195557,1826.353917,2036.673776,2225.877055,2081.739142,2167.403242,2325.0305,2429.748535
Kiribati,KIR,,,,,,,,,,,201.0237747,210.6685941,256.1870001,421.6269971,1131.290751,730.4417926,548.0756417,519.9438947,610.7838526,572.794606,542.2535996,567.7224971,518.6224958,483.1078211,527.2914552,392.9050654,381.9187586,423.8224733,535.9151346,514.6529482,488.0675279,540.1256089,791.9964221,747.7534271,837.9720739,844.4292941,985.8857991,953.1627774,874.4845739,887.4956781,845.3675561,718.8337573,810.10895,1020.500502,1083.26859,1161.783727,1123.192683,1352.5783,1410.622495,1316.627346,1522.101102,1771.128945,1843.553469,1772.087069,1736.705301,1639.852743,1742.668124,1853.05113,1912.737981,1750.997509,1769.432118,2253.825001,2075.908441,2106.760004
St. Kitts and Nevis,KNA,221.5845861,225.5991276,230.2865411,240.1396166,256.4047152,265.8231941,289.9731087,344.4571187,309.0274103,346.5920273,365.4216921,443.9385253,521.0830313,551.4133632,720.5372058,765.1253337,692.1393288,1026.253432,1143.840001,1367.339966,1597.648991,1894.442102,2022.529442,2052.111165,2341.407729,2650.986469,3140.112095,3573.284032,4205.654683,4723.453519,5373.44824,5464.610257,5947.121136,6395.314377,7065.28292,7406.444861,7788.428399,8626.722575,8710.789841,9116.28628,9319.655451,10022.59192,10453.65871,10175.62954,10944.61837,11783.78672,13837.84953,14757.95798,16604.94486,16503.41193,16622.94579,17832.45729,17532.0559,18580.13019,20219.39542,20328.80035,21387.54155,22464.98996,22901.38164,23595.49232,18859.01904,18361.14497,21011.57442,22573.67248
"Korea, Rep.",KOR,158.2741359,93.83138319,106.1597028,146.3024926,123.6063745,108.7231124,133.4798344,161.1594433,198.4348844,243.4261377,279.3087463,301.1787367,324.1928112,406.8970935,563.3524758,617.4560619,834.134208,1055.880041,1405.822374,1783.622313,1715.4224,1883.45598,1992.516778,2198.939291,2413.276501,2482.399956,2834.89034,3554.606009,4748.640644,5817.065567,6609.997283,7636.948064,8126.662062,8884.919464,10385.39046,12564.72437,13402.9946,12398.49045,8281.719483,10672.44756,12257.02066,11561.20717,13165.08362,14672.80575,16496.13162,19402.50263,21743.47745,24086.41044,21350.42798,19143.85161,23079.26013,25097.59543,25459.1689,27179.51701,29252.93124,28737.43917,29280.44032,31600.73587,33447.15628,31902.4169,31721.29891,35125.5225,32394.68337,33121.37129
Kuwait,KWT,,,4748.392844,4444.523086,4378.784298,4023.990378,4176.110382,3887.34562,3871.945592,3694.964978,3551.587107,4485.608427,4835.691046,5532.43234,12526.60317,10881.72164,11141.19814,11237.79672,11567.06537,17385.89429,19031.90519,15825.19192,12978.895,11965.33905,11918.61689,11321.66355,9076.708852,10895.65003,9692.347546,10964.69291,10937.54153,8147.108073,12146.19506,14317.72094,14929.74411,16168.1656,18201.09586,16977.38956,14066.95096,15853.62644,19296.34717,17374.23187,18512.7523,22690.65518,27552.28274,36122.61427,42946.63741,45709.41329,55585.18893,37907.10013,39212.27267,49169.6064,52155.22255,49651.04397,44368.78137,29882.21269,27323.68906,29047.65358,32067.96237,31707.87375,25236.07555,34043.54215,40077.23805,33729.79855
Latin America & Caribbean (excluding high income),LAC,350.8565849,357.3077643,377.8786536,370.4027785,413.0322346,435.7000855,468.8905655,464.5075156,487.0613697,531.900812,564.0883197,609.1700452,676.3616702,883.3184838,1132.880353,1193.345655,1269.453519,1346.404808,1596.802989,1717.022142,2027.686108,2268.578566,2048.344336,1732.147277,1820.668741,1755.225128,1743.670961,1872.796323,1996.182374,2225.949229,2623.088447,2558.684043,2728.138143,3229.727175,3751.301737,3931.995291,4221.892219,4533.557758,4500.106555,3934.769407,4286.864533,4121.552994,3661.552015,3690.371986,4151.880368,4958.194768,5713.840174,6667.544888,7617.553348,6979.948067,8634.477129,9973.994714,9826.019886,9978.513581,9914.63937,8337.145994,8011.610156,8843.085346,8504.73822,8305.989468,6940.278963,7996.407761,9129.466627,10180.70552
Lao PDR,LAO,,,,,,,,,,,,,,,,,,,,,,,,,483.0177817,632.8010983,461.9115524,274.7295853,147.0709429,170.3772968,200.7349055,231.8062275,247.3452862,283.4005733,320.968129,357.7581622,371.3418792,339.0931924,243.9239625,272.325307,318.7498522,320.3160054,313.3508171,355.0972162,409.2962983,466.061507,579.3919474,697.3230137,885.7473761,935.0323728,1125.916102,1361.547044,1563.565077,1812.517744,1981.039109,2121.013391,2303.22156,2432.430595,2545.107542,2589.32081,2583.777307,2526.05105,2046.404403,2066.949798
Lebanon,LBN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.1539019,771.0011212,789.5263385,1278.421257,1559.381006,2078.638642,2467.769427,2958.74264,3393.050907,3834.059079,4124.855279,4086.938728,3986.835139,4009.559298,4290.852838,4437.715885,4600.683714,4602.198046,4635.251412,5125.2581,5912.045328,7090.854939,7625.810516,7834.962571,8406.984056,8162.379294,7577.64133,7714.11,8089.012088,8608.21085,9174.536662,8905.880055,5561.19167,4045.373911,3654.358455,
Liberia,LBR,167.1714982,157.5046865,160.280325,163.1312662,173.9264903,177.5624324,184.5836892,192.150747,198.6471048,214.7179116,220.2938481,227.0782014,238.6109797,244.3617279,299.4136607,345.6489356,347.4984567,381.0891049,394.4680783,434.6997645,443.0271717,426.0549398,422.4461425,390.7597267,390.407958,379.951476,364.2886692,409.2159401,424.3257193,312.2892554,172.8676101,177.8670066,107.8428014,74.42720286,61.49043131,62.14381406,71.40652487,122.6279937,134.6753934,156.5731669,298.4853406,300.4638286,299.5364455,239.7795567,284.140224,287.4873334,320.5580862,374.2113081,451.7138563,448.386367,492.252808,568.0878655,638.3687515,710.7445709,706.7144901,692.5900824,714.6130631,699.2690957,692.2031271,658.1641808,616.787867,667.9661051,744.6171752,771.8871421
Libya,LBY,269.0380731,285.3415809,382.0845057,527.8619395,764.8983894,1000.534741,1250.600188,1436.618033,1971.866325,2174.950457,2209.581176,2442.582808,2829.801452,3727.385499,6213.500275,5720.626911,7017.743407,7783.460091,7251.837542,9442.759333,11959.52227,10044.041,9063.698513,8927.364428,7811.069373,8087.363068,6018.913452,6464.73284,5736.28244,5792.579163,6502.278866,7039.83392,7302.689087,6477.870358,5933.291214,5205.257064,5591.020275,6061.81366,5301.083548,6894.518755,7214.100404,6312.800305,3718.294347,4674.099432,5773.763332,8079.249573,10048.84804,11144.94484,13906.14078,9551.054039,11600.90686,7593.839153,14975.89028,11951.71341,8926.420746,7458.489178,7525.802993,9965.832367,11196.58548,9963.194891,6650.338106,4935.827873,5986.636949,6172.812469
St. Lucia,LCA,,,,,,,,,,,,,,,,,,,,,1428.203289,1604.777284,1489.461384,1575.741635,1979.12504,2202.281254,2590.693315,2818.914751,3182.441701,3565.010158,4204.571619,4398.679069,4759.838678,4764.724648,4892.067336,5147.92024,5244.016651,5282.370114,5672.513738,5882.83399,5879.561914,5570.452471,5567.894284,6058.606221,6494.600349,6863.436419,7611.178567,7964.382115,8516.960755,8250.521807,8673.687203,9128.99442,9260.300066,9576.234634,10044.82184,10334.92256,10638.1902,11333.19639,11642.74032,11794.20565,8411.199418,10459.13212,13103.76217,13554.66519
Latin America & Caribbean,LCN,385.728787,399.1770542,425.3030719,420.6043026,454.9844202,476.0564351,510.4432859,507.2721496,530.6339048,578.0136115,615.190665,669.5677928,735.1723722,954.5371233,1208.415977,1238.295801,1327.14913,1424.598244,1669.71515,1832.117822,2178.126515,2433.391048,2193.243435,1894.195895,1951.796033,1890.720173,1876.109772,1974.097144,2123.520791,2300.406103,2682.636754,2650.382591,2841.569654,3303.570768,3794.103894,4036.129158,4295.184963,4634.547902,4618.670362,4110.883895,4472.561981,4326.548005,3839.098999,3862.063117,4385.822878,5229.823993,6047.6569,7035.723998,8077.940759,7495.040429,9183.197677,10333.7427,10344.62519,10491.08126,10583.19362,8759.806397,8461.785469,9311.411094,9034.707811,8830.900456,7444.660734,8596.355885,9714.936287,10796.86237
Least developed countries: UN classification,LDC,114.8385226,117.2363557,123.8852305,138.8466938,122.9418022,134.8666994,143.2892611,141.9434122,147.6054295,159.1135078,150.1599083,154.1251641,155.6824144,184.58689,223.8979913,262.8915853,236.3959251,254.0954595,291.7206552,311.5020282,334.4304896,335.2388865,331.1857677,318.7975199,315.465115,335.6351731,284.72151,294.9548389,315.2248011,329.7163223,370.1214287,389.8025177,300.8135095,302.9475956,289.5444408,289.0705137,296.6760994,301.9252612,298.3685519,300.0507813,332.8022855,313.2433477,334.1929098,369.1409253,413.9959408,476.4936745,538.4305386,631.7788833,756.4788327,732.0470411,808.2185516,900.5776897,920.4180905,978.8222356,1028.174339,964.5192111,958.2729125,1024.271855,1065.381247,1097.932439,1082.015232,1153.992785,1265.749597,1306.559838
Low income,LIC,107.1929364,106.1301241,115.7330929,140.3564012,111.5752716,126.5471308,130.4599789,123.0264993,129.6431063,144.6330206,145.4875136,156.690384,170.2592426,197.3505413,236.8748281,267.2589056,274.6000562,309.662466,347.7843762,359.3816489,386.2263634,388.5725868,383.9501915,364.214377,347.2379007,326.9703648,334.56092,343.21513,359.0416526,376.4697585,450.3420459,487.6576023,331.3395842,345.0046115,313.5316551,282.6536057,265.2275284,275.3502004,270.3865863,265.2414177,317.586554,292.0916826,312.0286842,338.2800607,384.2080033,445.8178064,503.102894,595.0130989,695.7685492,673.1287263,720.0405877,759.6036342,699.3738333,703.2281812,734.4265831,705.461511,633.7014685,645.9847383,654.3451713,676.7098007,651.4533784,680.0527236,763.3227248,900.9632581
Liechtenstein,LIE,,,,,,,,,,,4262.032206,4856.009043,5645.232664,7282.37356,8271.735315,10332.51287,11326.34884,12416.8693,17456.93095,19674.41268,20958.73953,19929.41028,19885.61266,19814.85385,18898.36787,19684.26269,28612.8865,38206.22695,41568.54412,39551.6404,49457.56093,50811.74645,55057.11106,55604.548,63935.99024,78909.70434,80688.71825,73590.86203,78302.99059,82682.28488,76087.91111,75067.80017,79795.17859,90108.36736,100280.8314,105295.057,114167.9392,130492.5953,143249.2273,126024.7146,141089.8128,158066.3694,148842.0351,172823.6078,178735.153,167187.1573,165375.4914,170547.0923,174988.7751,166907.8393,164671.0936,196783.7294,186400.2338,
Sri Lanka,LKA,145.9287013,145.9009451,141.3831978,119.3523324,122.941809,155.5669848,156.6060322,162.2948231,153.4876475,163.6065799,186.9007918,188.7608022,199.3828929,220.1702392,268.650905,279.8215826,260.301495,292.1489925,190.9964646,230.7750694,271.0552901,292.4513598,311.9578789,335.8231517,391.3696176,384.6115377,407.1646005,419.8244094,434.0155528,430.0238897,491.2136862,546.2925156,579.6551176,607.2318471,678.268012,741.8382553,776.1923711,827.0357561,849.3746128,826.4212281,846.4608133,803.5440266,834.9360149,946.3822551,1028.620681,1207.219948,1389.506256,1578.634511,1973.584769,2026.6594,2808.367792,3224.957363,3327.776124,3740.615893,3971.919131,4060.131397,4149.761055,4401.05567,4360.584735,4082.694049,3846.174496,3999.337647,3342.719896,3827.964956
Lower middle income,LMC,104.005764,108.1519961,107.1423323,115.646526,126.7941364,132.5815234,118.1630959,123.1378325,127.5958801,137.9778578,145.9202329,148.5049713,154.9013511,177.8651047,214.6998752,229.4798493,236.7674226,259.5655222,286.4822571,324.0239712,384.7730031,465.5004611,450.8485893,416.4681052,390.0203281,406.2073974,398.0116553,423.2493536,426.1315399,407.4872264,432.0157921,403.771833,411.9049352,407.5624291,448.1624504,520.8828798,580.7951092,596.508428,596.7373015,539.0828287,557.8144293,552.5703718,571.9635117,636.9074118,719.2603941,813.930174,936.4791218,1125.941583,1224.054828,1254.577569,1484.051825,1628.266236,1692.331253,1761.337453,1872.373944,1841.845261,1891.002551,2017.256138,2076.456711,2152.161879,2057.146291,2300.761243,2423.841467,2415.598545
Low & middle income,LMY,131.4933752,128.9498786,129.6356376,136.7223203,149.4576343,161.0453189,162.9636875,163.2400552,168.8270674,184.1652125,196.014448,205.6179025,225.5208005,280.6523171,348.8516288,377.3271428,397.4977607,437.2460419,475.8164462,540.0639697,624.3099041,683.664496,659.8730025,626.2628031,630.0548183,640.9755452,641.0550769,647.9547152,676.7633439,710.7467745,818.6616276,762.9009852,784.8217058,833.2594698,917.1188191,1029.467611,1123.764699,1172.399111,1147.335991,1086.538803,1162.756639,1146.548088,1150.991879,1268.976837,1466.620302,1707.020598,1980.797437,2398.014403,2806.73796,2773.761588,3325.85341,3862.683057,4048.47846,4236.632272,4373.156291,4187.844069,4176.467505,4507.725907,4738.203403,4791.420883,4585.375759,5345.679193,5551.335146,5658.547496
Lesotho,LSO,46.95178027,47.04646363,53.54212544,58.40769579,62.62076472,64.25549772,64.29516518,64.83932539,64.80925153,67.09503603,67.44019758,72.40764462,73.95661898,106.9912923,128.6666182,123.2313752,117.8250777,149.8604603,200.8454135,212.3709384,306.815566,299.8393268,233.9398924,252.0177481,210.9984954,165.3739219,191.3757582,236.4510326,270.3671201,279.0352525,329.5637852,382.2912477,443.6242972,439.3654107,455.5935862,513.4134488,479.6713946,501.9813889,464.6837455,455.6500544,442.7795458,412.6774737,388.9233499,583.2700362,766.6858209,861.3814964,925.4674855,861.1884209,898.4825179,878.8479505,1119.475578,1280.733909,1217.930712,1151.037358,1173.537793,1121.198513,992.4918407,1069.366732,1170.655697,1082.057068,918.5825774,1066.586451,1029.995533,916.2829793
Late-demographic dividend,LTE,167.1777279,155.0648859,155.9304192,166.3226046,178.457957,195.6736402,212.7730231,209.033597,207.8683249,226.3662767,251.4484906,273.2752633,307.6784072,391.439316,461.5616713,501.0972682,531.7729098,607.7188649,623.2247202,731.3350353,826.9557171,854.5103258,849.4950249,774.6263995,797.0736886,849.396023,889.2161169,924.4593676,993.5060114,1043.651636,1108.636964,1060.351227,1068.011859,1099.503761,1263.21287,1549.105167,1691.672174,1754.066433,1674.829799,1534.905404,1670.889478,1714.598314,1805.117734,2043.332604,2440.062105,2924.78065,3506.879798,4388.242029,5420.884874,5204.533041,6225.204366,7540.269254,8005.486485,8562.315979,8829.321674,8228.521903,8192.827243,9032.31848,9850.361151,9991.404016,9734.689593,11597.48556,12082.0001,12184.20708
Lithuania,LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2182.691569,2340.67546,2844.162868,3180.644986,3127.511767,3300.636349,3532.527874,4148.130915,5507.474342,6734.574871,7857.031488,9210.101182,12295.12128,14955.53455,11854.37111,11829.12261,14261.84338,14294.71786,15655.35133,16473.56782,14300.25537,14981.62081,16884.71003,19368.5391,19727.76075,20541.82499,23934.72849,25085.78406,27786.00578
Luxembourg,LUX,2261.177418,2241.360032,2331.556858,2461.901124,2779.184397,2803.853046,2925.222047,2934.528321,3202.505949,3690.171826,4298.033897,4435.398008,5486.720628,7447.213018,8966.728959,8701.304731,9490.690312,10486.33579,13034.38821,15204.33082,16531.1149,13837.12998,12590.9768,12374.03042,12126.9392,12481.96584,18149.86925,22443.43146,25219.35428,26618.06958,33465.47821,35747.3378,39570.86157,40066.72425,43933.23544,51032.34964,50444.35912,46641.64088,47445.38108,50872.44927,48659.59888,48440.14202,53005.73392,65689.32145,76544.91709,80988.13762,90788.80049,107475.3203,120422.1379,109419.747,110885.9914,119025.0572,112584.6763,120000.1407,123678.7021,105462.0126,106899.2935,110193.2138,116786.5117,112726.4397,116905.3704,133711.7944,125006.0218,128678.1899
Latvia,LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2256.773604,2360.171482,2609.893087,2893.799987,3063.897946,3278.178964,3504.618295,4003.609358,4914.579928,6109.732652,7283.787381,9211.737447,13370.97895,15677.60809,11996.03227,11188.41917,12902.57405,13329.34999,14484.47153,15185.81458,13321.97531,13838.52668,15132.49583,17252.17104,17294.97516,17564.23215,20262.84339,20229.46136,22502.84299
"Macao SAR, China",MAC,,,,,,,,,,,,,,,,,,,,,,,4486.541209,4207.253008,4611.494974,4701.664342,5175.156461,6380.07114,7242.91716,8322.563802,9692.435388,10707.37868,13249.83874,14754.18259,15905.26154,17215.11785,17289.5518,17415.69828,16097.06889,15319.77173,15731.98688,15810.72277,16814.99264,18589.89983,23407.19937,25681.21673,29813.78772,35400.23347,38888.5118,40351.00356,52591.80352,67041.28231,76051.63123,87069.767,88310.81196,70070.2918,69074.0363,77704.92153,83761.81718,81967.69917,36976.25611,45376.31459,36909.95641,67476.52908
St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20930.58212,,,20638.77059,,,,,19033.06496,,21668.37765,,
Morocco,MAR,174.7841339,169.3184357,193.6478119,210.6356506,216.2630463,221.9676971,210.8244324,217.304306,227.1208649,246.7996521,260.2651367,279.1672363,317.0740662,380.5278015,456.5925293,521.8389282,543.3684692,610.7503662,712.8796387,834.8121338,1109.882202,884.4432373,856.5697632,766.5296021,681.909729,673.2900391,855.1693115,937.4571533,1086.035278,1091.276245,1229.071045,1292.233765,1327.029541,1226.430542,1358.794434,1466.788208,1596.832397,1426.301147,1668.497559,1635.656738,1499.107422,1506.245239,1596.02063,1941.872559,2183.55542,2242.988281,2438.126465,2755.585938,3183.200439,3119.588623,3067.985352,3301.98877,3164.177246,3379.743164,3435.406982,3146.247803,3140.855469,3296.526611,3501.697998,3508.097656,3268.030273,3785.936279,3455.39624,3771.446289
Monaco,MCO,,,,,,,,,,,12098.20188,13334.39984,16187.43065,20882.02135,22347.89991,27920.7436,28396.3794,30875.47643,37607.78869,44989.96532,50813.93423,44157.42674,41479.49844,39075.83564,36582.3672,37689.86486,52082.45088,62456.07088,67180.57637,66815.71045,81734.8665,80997.25209,88614.92637,82685.45593,86703.81305,99032.23751,98561.01374,88581.70447,90947.20512,89698.19936,81789.02065,82402.78096,90051.44599,111110.4513,125160.2281,130538.7426,143083.4611,184558.5566,204263.7971,169150.2673,161853.9206,179363.9842,165444.6514,184940.6638,195693.5707,170437.1012,173604.7536,170663.3752,188298.3157,193746.7856,176891.8865,223823.364,226052.0019,256580.5151
Moldova,MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206.502087,1037.899503,778.0176674,796.989285,573.7986472,593.593177,575.1454551,657.2921346,578.7346276,399.4998186,440.538684,507.4040763,570.7998662,682.319096,897.1784947,1034.391977,1183.024814,1531.216186,2110.553054,1898.439757,2436.799351,2941.362241,3044.808432,3321.043978,3289.957586,2749.551371,2847.087948,3453.267277,4156.44982,4405.334182,4375.778893,5274.605822,5738.424735,6729.412868
Madagascar,MDG,131.6920183,133.2712329,137.3080073,137.4335635,141.5346691,143.245722,150.6900807,155.8606884,163.5884853,162.9047526,166.6455442,174.6295941,189.640262,226.8182557,255.3366381,294.9929058,273.5226782,286.896321,314.9832412,396.3987119,577.592701,512.91393,500.642607,476.1186713,385.408181,364.4691019,404.9592714,290.8315311,280.5283984,271.3061833,326.0992532,262.0244024,290.2120464,307.8876031,258.7238064,273.1496539,339.8772837,284.371844,284.1929231,267.360531,280.2829056,319.2832782,304.9417774,352.6200958,272.2007486,305.8120749,324.1468749,419.5480014,512.5798001,446.3152384,450.0093916,506.1636916,493.5111629,515.3015894,505.6849225,445.3200695,453.9707145,491.8668487,500.4571855,499.8188376,450.7716152,490.2062386,497.2425148,506.1593687
Maldives,MDV,,,,,,,,,,,156.8592369,169.7674186,192.2388486,228.6890272,281.4846324,171.4251219,151.8350592,137.2591898,156.0531839,240.2305094,257.6126196,264.1475176,274.8265686,322.840579,594.4882469,668.8301351,720.4522011,692.4598389,799.0825017,870.3783182,956.7630198,1054.334138,1194.232524,1316.614549,1419.392765,1554.609428,1716.742818,1898.43225,1980.384484,2124.060075,2213.812351,3033.932345,3076.070072,3548.576701,4070.260946,3796.515465,5018.943354,5758.102869,6757.432809,6734.031656,7173.596018,7424.520411,7461.297037,8236.081779,8939.074166,9644.90655,9947.807447,10509.62881,11423.28384,11740.2724,7393.888654,10176.14388,11786.00915,12530.36024
Middle East & North Africa,MEA,243.9203895,252.3368414,242.1426284,260.858579,282.5000045,300.4251156,312.9587706,327.5846036,365.5747564,396.3148006,433.7376593,486.2208429,579.4657266,774.0290797,1384.444147,1467.018743,1771.544573,1993.988626,2044.243412,2595.603794,3240.240762,3200.142292,3082.621532,3031.288802,2953.590211,2912.55394,2853.566502,2565.973877,2467.490689,2469.220837,3113.558753,2389.159863,2452.472002,2226.16394,2307.773403,2492.202252,2713.99744,2785.245312,2666.168598,2838.691267,3112.374122,3028.863533,2944.473135,3206.885936,3697.371674,4335.684878,4977.189111,5749.015746,7011.103635,6161.91281,7103.441752,8379.04713,8823.396275,8500.600916,8372.742628,7228.308895,7156.796135,7340.268739,7732.442966,7590.754518,6650.853688,7801.403934,8986.098959,8499.843064
Mexico,MEX,355.0751996,373.712217,388.4567024,419.5520663,480.7042144,505.8544195,544.9358542,575.7690375,615.9229121,659.7175069,699.0068455,747.912361,836.5696734,993.0428795,1256.102806,1491.970486,1465.498779,1314.620445,1604.409205,2049.264689,3054.621623,3829.144375,2620.957934,2169.852853,2506.307428,2601.708252,1756.935634,1888.263143,2278.812227,2725.055723,3154.469203,3708.842055,4220.566437,6048.348408,6202.365884,4183.878477,4674.367927,5567.355995,5832.69342,6499.97183,7524.027137,7952.764796,7983.033985,7434.074649,7849.667596,8671.758919,9512.635753,10134.33271,10523.76854,8423.569332,9728.800784,10664.4944,10744.13352,11216.80085,11391.37735,10021.23861,9097.923977,9649.278168,10084.79376,10369.55536,8841.27075,10314.05067,11385.40708,13790.02434
Marshall Islands,MHL,,,,,,,,,,,373.2128717,390.1741847,415.7074025,472.2088605,601.5785895,638.1930489,671.8347582,724.2194868,770.9177688,859.0135853,867.9616884,968.860293,1045.543013,1199.304817,1244.870946,1162.019014,1425.164181,1542.642304,1670.281893,1670.215207,1758.40821,1810.634656,1963.072346,2112.012401,2265.069584,2490.987445,2272.844695,2230.753771,2254.160549,2257.920003,2264.791149,2394.345011,2566.067088,2539.330738,2566.08291,2658.652179,2754.269888,2892.28404,2817.605228,2906.63027,3095.45769,3319.398154,3514.265155,3677.906908,3735.239778,3764.344262,4229.809889,4592.834576,4858.120791,5292.339855,5661.967873,6258.611937,6322.828555,6678.342391
Middle income,MIC,133.8846712,131.2544222,131.3905974,137.5346671,152.7170763,164.2030726,166.0240303,166.7454713,172.3241342,187.8039644,200.3772198,209.9728697,230.3997616,287.5721949,357.9748677,386.6111677,407.7370269,448.1318497,487.1304,555.095345,643.431838,706.6270011,681.564967,646.9971246,652.2292371,665.2943717,665.0615964,672.063927,702.0861668,737.5922259,848.7909826,786.6647345,821.4069695,873.1626909,966.3598546,1090.467022,1194.427724,1247.161142,1221.378514,1156.919379,1236.425456,1221.819192,1226.222479,1353.777556,1566.726102,1825.529117,2121.941748,2573.087217,3015.081549,2984.353826,3590.836535,4182.813214,4398.517813,4610.542197,4763.025724,4565.927446,4566.492851,4939.463083,5202.510343,5267.927627,5049.558237,5906.22675,6137.817076,6254.08765
North Macedonia,MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2277.303723,2402.135177,1198.928298,1336.647756,1786.354883,2355.247054,2306.53367,1959.560738,1875.816627,1915.392811,1861.898998,1823.022677,1989.135373,2445.362864,2818.581456,3120.984014,3440.441106,4204.113288,5026.420299,4799.787228,4833.365868,5416.866729,5049.826539,5626.261157,5925.385922,5262.686719,5598.486226,5955.297386,6713.989254,6718.858266,6659.596511,7620.80297,7606.237525,8624.293609
