Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Israel,ISR,3064824614,3701628228,2960588778,3529314756,4016794166,4320961974,4694475521,4753451344,5448186540,6286036401,7392816015,7041133471,9206101184,11882380396,17142653330,16114210526,15927976744,18224638345,17668930043,22569139913,25349508550,26833679976,29202655837,32616995896,30590497936,28853757189,35769715530,42972129787,52556269374,52349172912,61905208273,70871081525,79314801236,79712276314,90576930829,1.05308E+11,1.14867E+11,1.19246E+11,1.20358E+11,1.21167E+11,1.36225E+11,1.34621E+11,1.25055E+11,1.31315E+11,1.39899E+11,1.47103E+11,1.58723E+11,1.84069E+11,2.20552E+11,2.12454E+11,2.38913E+11,2.67406E+11,2.62918E+11,2.97634E+11,3.1409E+11,3.02723E+11,3.20959E+11,3.57227E+11,3.7515E+11,3.99651E+11,4.11729E+11,4.89708E+11,5.25E+11,5.13611E+11
Italy,ITA,42012422612,46649487320,52413872628,60035924618,65720771779,70717012186,76622444787,84401995573,91485448148,1.00997E+11,1.13657E+11,1.2496E+11,1.45595E+11,1.75897E+11,2.00024E+11,2.28221E+11,2.25235E+11,2.5819E+11,3.15784E+11,3.94585E+11,4.78357E+11,4.31696E+11,4.28257E+11,4.44063E+11,4.38897E+11,4.5326E+11,6.41862E+11,8.0757E+11,8.93664E+11,9.30802E+11,1.18395E+12,1.24909E+12,1.3232E+12,1.06741E+12,1.10175E+12,1.17737E+12,1.31478E+12,1.24499E+12,1.27273E+12,1.255E+12,1.14966E+12,1.17204E+12,1.28175E+12,1.58293E+12,1.81281E+12,1.86498E+12,1.95856E+12,2.22252E+12,2.41751E+12,2.20948E+12,2.14494E+12,2.30697E+12,2.09793E+12,2.15323E+12,2.17326E+12,1.84543E+12,1.88711E+12,1.97072E+12,2.09944E+12,2.01961E+12,1.90748E+12,2.17921E+12,2.103E+12,2.30094E+12
Jamaica,JAM,699064380.4,748043500.8,777727688.9,826706669.3,897949000.8,972159611.1,1096759561,1148014311,1083839133,1191239047,1404720442,1539861816,1875146587,1905917553,2375122375,2860442750,2966042856,3249733140,2644527822,2425064229,2679379372,2979027966,3293496312,3619262277,2373564549,2100239019,2754549582,3287007322,3828342820,4404937853,4592208087,4106207649,3535460090,5440075676,5452558947,6577520643,7393891921,8400041724,8787195622,8887057997,9005064475,9194727831,9719009495,9430234811,10174664854,11243865778,11930179090,12799600047,13709401520,12120458115,13220549908,14444661522,14807086556,14264205153,13899217722,14188936958,14077096714,14808985171,15730792836,15830766571,13812421803,14657586127,17097760724,19423355409
Jordan,JOR,,,,,,599759760.1,657999736.8,631679747.3,561119775.6,698879720.4,639519744.2,678159728.7,788479684.6,943783839.7,1197483949,1363073498,1708521219,2096778602,2602208589,3271368781,3910044474,4383944703,4681240993,4920692191,4967162160,4993601520,6402050485,6756209762,6277451829,4221373674,4160087508,4344467193,5310833194,5606400222,6236295978,6727597032,6927503526,7245839210,7912270804,8149929478,8460789845,8975814653,9582510578,10195627645,11411706629,12588998590,15056981664,17110437236,22658715989,24537876056,27133804225,29524149155,31634561690,34454440141,36847643521,38587017887,39892551127,41608435915,43370860704,44503006338,43700383099,46296100141,48764963380,50967475352
Japan,JPN,47419238274,57266758180,64987857542,74379284603,87490590818,97338107606,1.13047E+11,1.32476E+11,1.56897E+11,1.84299E+11,2.17224E+11,2.45364E+11,3.24934E+11,4.41461E+11,4.90036E+11,5.32861E+11,5.98884E+11,7.37069E+11,1.03561E+12,1.07791E+12,1.12938E+12,1.24522E+12,1.15873E+12,1.27086E+12,1.34582E+12,1.42702E+12,2.12008E+12,2.58075E+12,3.12572E+12,3.10946E+12,3.1859E+12,3.64807E+12,3.9807E+12,4.53694E+12,4.9988E+12,5.54556E+12,4.92339E+12,4.49245E+12,4.09836E+12,4.63598E+12,4.96836E+12,4.37471E+12,4.18285E+12,4.51956E+12,4.89312E+12,4.83147E+12,4.60166E+12,4.57975E+12,5.10668E+12,5.28949E+12,5.75907E+12,6.23315E+12,6.27236E+12,5.21233E+12,4.89699E+12,4.44493E+12,5.00368E+12,4.93084E+12,5.04088E+12,5.11799E+12,5.05559E+12,5.03462E+12,4.25641E+12,4.20449E+12
Kazakhstan,KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26932016270,24923076923,24917355372,23409260880,21250792886,20374302652,21035357937,22165932063,22135245507,16870817182,18291990662,22152689180,24636598527,30833692900,43151647003,57123671734,81003864630,1.0485E+11,1.33442E+11,1.15309E+11,1.48047E+11,1.92626E+11,2.07999E+11,2.36635E+11,2.21416E+11,1.84388E+11,1.37278E+11,1.66806E+11,1.7934E+11,1.81667E+11,1.71082E+11,1.97112E+11,2.25496E+11,2.62642E+11
Kenya,KEN,791265459.5,792959472.8,868111400.8,926589349.4,998759334.5,997919320.8,1164519674,1232559507,1353295459,1458379417,1603447359,1778391289,2107279157,2509001324,2969958812,3259345083,3474542392,4494378764,5303735111,6234391113,7265315820,6854491706,6431579357,5979198314,6191437070,6135034214,7239126568,7970820369,8355380879,8283114514,8572359038,8151488783,8209120763,5751786643,7148148564,9046320255,12045865396,13115764358,14093998844,12896010459,12705350098,12986007426,13147736899,14904517650,16095337094,18737895513,25825512284,31958195182,35895153328,42347217913,45405615064,46869473151,56396704672,61671440408,68285796514,70120446897,74815144164,82036510877,92202979985,1.00378E+11,1.00658E+11,1.09704E+11,1.14449E+11,1.08039E+11
Kyrgyz Republic,KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2660202623,2542256424,2315346943,2026019253,1681780847,1661147035,1827570586,1767864036,1645963750,1249061487,1369688498,1525116370,1605643105,1919008090,2211534585,2460246766,2834168889,3802570553,5139958909,4690061381,4794361863,6197765984,6605142884,7335033801,7468102413,6678177512,6813095379,7702938379,8271106235,9371275264,8270468614,9249133946,12134931018,13987627909
Cambodia,KHM,,,,,,,,,,,,,,,,749129748.2,790357254.5,716261764.5,766642356.1,723738502.7,744384129.7,815153652.4,865516039.8,939291262.1,1021176059,1102669184,1167630318,1036974910,1662877859,1353137648,1402541177,2054974089,2491486594,2533727592,2791435272,3441205693,3506695720,3443413389,3120425503,3517242477,3694168979,4145665970,4501227627,5046693484,5883297160,7066296463,8350531017,10127916460,12174303999,12502901170,13808673288,16032622024,17826536700,19807135253,22041463968,24174170369,26556545153,29355665910,33145892169,36685356408,34818073901,36790163687,39994532960,42335646896
Kiribati,KIR,,,,,,,,,,,11560877.28,12356134.38,15314346.49,25645040.47,69256488.52,44547453.6,33246816.5,31335458.7,36563964.55,34466197.03,33157723.11,35267489.24,32742712.65,31000545.77,34394167.04,26126615.23,25993008.79,29554412.53,38278810.32,37645319.2,36534294.8,41247772.37,61491394.21,58953627.94,67055363.32,68596369.28,81456842.38,80205788.23,74905725.15,77323948.45,74910555.25,64935847.47,74743892.16,96105634.75,104085862.4,113895467.7,112338362.5,138054961.9,147017897.7,140177363.7,165458478.2,195970104.4,207001557.8,201730847.8,200287275.6,191559398.2,206467834,222875724.7,233514703.7,216985362.3,223123620.6,289339292.2,270841698.4,279208903.3
St. Kitts and Nevis,KNA,12366635.75,12483302.13,12541635.31,12833301.25,13416633.13,13593932.32,14469078.18,16742338.25,14600000,15850000,16300000,19624746.45,22944849.12,24196018.38,31514856.31,33364055.3,30095602.29,44496296.3,49433333.33,58840740.74,68459259.26,80888888.89,86022222.22,86874074.07,98603703.7,111007407.4,130685185.2,147748148.1,172692592.6,192518518.5,217259259.3,220540740.7,242137037,263755555.6,295159259.3,313485185.2,333944444.4,374641308,383257331.4,406595484.4,421695769.8,458643829,481077373.7,469869869.9,506900000,547203703.7,644414814.8,689285185.2,777692592.6,774274074.1,778718518.5,836092592.6,824585185.2,874548148.1,952111111.1,957222222.2,1006818519,1056977778,1076548148,1107855556,883922222.2,858622222.2,981429629.6,1055499778
"Korea, Rep.",KOR,3958811881,2417628737,2814615385,3988461538,3459019943,3120861499,3929055144,4855892446,6119394892,7678698838,9005144969,9903571249,10862211761,13876472208,19543973941,21784297521,29902479339,38446487603,51972107438,66946900826,65398377598,72933533012,78358416171,87760553262,97510744119,1.01296E+11,1.16836E+11,1.47949E+11,1.99591E+11,2.46929E+11,2.83366E+11,3.30647E+11,3.55525E+11,3.92666E+11,4.6362E+11,5.66581E+11,6.10167E+11,5.69755E+11,3.83332E+11,4.97514E+11,5.76179E+11,5.47656E+11,6.27247E+11,7.02715E+11,7.93176E+11,9.34901E+11,1.05322E+12,1.17261E+12,1.04734E+12,9.43942E+11,1.14367E+12,1.25329E+12,1.27805E+12,1.37063E+12,1.48449E+12,1.46604E+12,1.49968E+12,1.62307E+12,1.72537E+12,1.65142E+12,1.64431E+12,1.81843E+12,1.67392E+12,1.71279E+12
Kuwait,KWT,,,1828107503,1900895857,2071668533,2097199161,2391199044,2441599023,2662798935,2769198892,2873638851,3880392195,4450537925,5408804607,13006948296,12022811621,13132252802,14137406741,15503557496,24749063922,28638868356,25058020338,21577153356,20871081080,21700082753,21445970614,17903989745,22368704134,20690322153,24313855653,18427777778,11009993703,19858555215,23941391391,24848483838,27186980647,31492373309,30350190704,25943705784,30122365849,37718743480,34889559870,38135788414,47874582232,59439090601,80798630137,1.01557E+11,1.14634E+11,1.4738E+11,1.05969E+11,1.15416E+11,1.54039E+11,1.74048E+11,1.74168E+11,1.6265E+11,1.14586E+11,1.09407E+11,1.20688E+11,1.38646E+11,1.40856E+11,1.11045E+11,1.48459E+11,1.8394E+11,1.63705E+11
Latin America & Caribbean (excluding high income),LAC,68130522456,71345935571,77595201160,78213093937,89666050881,97214133308,1.07481E+11,1.09339E+11,1.17676E+11,1.31849E+11,1.4339E+11,1.58735E+11,1.80629E+11,2.41709E+11,3.17537E+11,3.42492E+11,3.7293E+11,4.04813E+11,4.91325E+11,5.40526E+11,6.52873E+11,7.46741E+11,6.89044E+11,5.95414E+11,6.39367E+11,6.29409E+11,6.38142E+11,6.99199E+11,7.60016E+11,8.63946E+11,1.03752E+12,1.03086E+12,1.11904E+12,1.34823E+12,1.59292E+12,1.69785E+12,1.85307E+12,2.0219E+12,2.03885E+12,1.81033E+12,2.0015E+12,1.95144E+12,1.75709E+12,1.79395E+12,2.04369E+12,2.47051E+12,2.8811E+12,3.40161E+12,3.93141E+12,3.64325E+12,4.55644E+12,5.32045E+12,5.29787E+12,5.43664E+12,5.4573E+12,4.63456E+12,4.49698E+12,5.01288E+12,4.8704E+12,4.80345E+12,4.04706E+12,4.69345E+12,5.39306E+12,6.05747E+12
Lao PDR,LAO,,,,,,,,,,,,,,,,,,,,,,,,,1757142856,2366666616,1776842097,1087273104,598961269.3,714046821.1,865559879.4,1028087972,1127806945,1327748690,1543606345,1763536305,1873671550,1747011857,1280177839,1454430642,1731198022,1768619058,1758176653,2023324407,2366398120,2735558735,3455030061,4223152739,5446433157,5836137330,7131771015,8750104617,10192846339,11983252627,13279245886,14426380126,15912501723,17071155481,18141641090,18740561513,18981805250,18827148531,15468785204,15843155731
Lebanon,LBN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3313540068,2717998688,2838485354,4690415093,5843579161,7941744492,9599127050,11718795529,13690217334,15751867489,17247179006,17391056369,17260364842,17649751244,19152238806,20082918740,21159827992,21497336499,22022709851,24827355015,29118916105,35399582929,38443907042,39927125962,44016799516,46880103081,48095213747,49929337837,51147308774,53027680686,54901519156,51605959131,31712128254,23131941557,20992421949,
Liberia,LBR,190495600,183920900,191861800,200229600,218929100,229260800,244459500,261024300,276820700,306961800,323099700,341543100,368098000,386968300,486955000,577549300,596675700,673010600,717240400,814067900,854711500,846514500,863933200,823374900,848478300,851296100,840964400,972800000,1038300000,786300000,384400000,348000000,223500000,160400000,132200000,134800000,159400000,295900000,359600000,441800000,874000000,906000000,927000000,748000000,897000000,949000000,1119000000,1373000000,1726000000,1768000000,1998000000,2398000000,2791614000,3177198100,3225652000,3227075700,3398419600,3390703400,3422754800,3319596500,3176126300,3513049500,4001047000,4240000000
Libya,LBY,401644248.9,443905612,619725784.9,892327910.7,1341395421,1804979680,2312438536,2726986913,3850623095,4380987481,4601649451,5260185125,6299395544,8625889430,15112543717,14710912458,19096943017,22428297108,22136422643,30536429497,40953924949,36374353880,33760146991,33200520140,29476109153,31530566324,24180400959,26697659335,24308959591,25156707899,28904183602,31991821265,33887047909,30660051911,28610549763,25541379187,27884615385,30700897875,27251301398,35975860857,38270954138,34112093927,20481889764,26265625000,33122307692,47334691241,60094231607,68032978391,86710767415,60808562033,75380825062,48169263294,92540938129,75351107029,57372355592,48717501321,49912073701,67157452182,76686029772,69254496472,46854285441,35217995647,43246297922,45096462972
St. Lucia,LCA,,,,,,,,,,,,,,,,,,,,,170370370.4,194444444.4,183333333.3,197037037,251481481.5,284444444.4,340000000,375555555.6,429629629.6,486666666.7,579629629.6,613703703.7,674074074.1,684814814.8,713703703.7,762962963,788888888.9,805925925.9,877407407.4,921851851.9,932592592.6,892592592.6,900000000,987407407.4,1066666667,1135555556,1268319185,1336088815,1437731111,1401507889,1482385185,1568370370,1598207407,1660222222,1749185185,1807629630,1868555556,1998518519,2060962963,2095370370,1499296296,1867185185,2342703704,2430148148
Latin America & Caribbean,LCN,84329838400,89709981774,98261282127,99893385581,1.11053E+11,1.19372E+11,1.31433E+11,1.34062E+11,1.43869E+11,1.6071E+11,1.75327E+11,1.95536E+11,2.19954E+11,2.92519E+11,3.79199E+11,3.97745E+11,4.36198E+11,4.79039E+11,5.74382E+11,6.44576E+11,7.83501E+11,8.94561E+11,8.23713E+11,7.26722E+11,7.64778E+11,7.56311E+11,7.65777E+11,8.21881E+11,9.01489E+11,9.95447E+11,1.18293E+12,1.19036E+12,1.29929E+12,1.53724E+12,1.79586E+12,1.94263E+12,2.10136E+12,2.30382E+12,2.33221E+12,2.10778E+12,2.32695E+12,2.28257E+12,2.05273E+12,2.09186E+12,2.40543E+12,2.90318E+12,3.39728E+12,3.99872E+12,4.64408E+12,4.35753E+12,5.39742E+12,6.13899E+12,6.21085E+12,6.36436E+12,6.48537E+12,5.42063E+12,5.28577E+12,5.86926E+12,5.74319E+12,5.65931E+12,4.80551E+12,5.58105E+12,6.34487E+12,7.10014E+12
Least developed countries: UN classification,LDC,28148829118,29432612774,31868585551,36603859244,33226930963,37381495080,40736300263,41407222625,44200347555,48901412126,47327420634,49720273645,51425857359,62590393466,77945457923,93834520022,86437474054,95129401296,1.11951E+11,1.22673E+11,1.34811E+11,1.38168E+11,1.3998E+11,1.38437E+11,1.40714E+11,1.53713E+11,1.33806E+11,1.42224E+11,1.55884E+11,1.67203E+11,1.92395E+11,2.07656E+11,1.64555E+11,1.70444E+11,1.67403E+11,1.71634E+11,1.80837E+11,1.88826E+11,1.91416E+11,1.97361E+11,2.24234E+11,2.16146E+11,2.36414E+11,2.67725E+11,3.07548E+11,3.62566E+11,4.1965E+11,5.03961E+11,6.17621E+11,6.11892E+11,6.91455E+11,7.8879E+11,8.25499E+11,8.99012E+11,9.66978E+11,9.28551E+11,9.44492E+11,1.0337E+12,1.10088E+12,1.16186E+12,1.17275E+12,1.28024E+12,1.43639E+12,1.51699E+12
Low income,LIC,14591716826,14789797832,16516574418,20520875295,16721795098,19450146960,20568317800,19909314040,21546718490,24683966857,25496166644,28190693616,31426720690,37392263614,46086997826,53368246403,56273157667,65067643587,75076026525,79744980212,87616582562,89890316956,90973456713,88644975378,86806369834,83939638149,88150825152,92853123714,99744432659,1.07445E+11,1.31927E+11,1.46616E+11,1.02606E+11,1.10262E+11,1.0319E+11,95736608114,92511396652,98801581862,99794797965,1.00712E+11,1.23884E+11,1.17058E+11,1.28765E+11,1.43795E+11,1.68046E+11,2.00687E+11,2.33311E+11,2.84149E+11,3.41905E+11,3.40324E+11,3.7446E+11,4.06243E+11,3.84272E+11,3.96288E+11,4.24195E+11,4.17757E+11,3.85207E+11,4.03454E+11,4.20211E+11,4.47115E+11,4.42702E+11,4.74823E+11,5.472E+11,6.63529E+11
Liechtenstein,LIE,,,,,,,,,,,90099360.84,104889795.3,124940289.3,165928881.6,193980464.9,246389101.9,272489300.5,303493119.5,436912067.8,503173104.4,534699362.9,511647750.1,522096760.3,524023624.9,502620991.9,529073612.5,779357802.5,1052848996,1161757671,1119983801,1421509216,1484160302,1631177029,1673085245,1948129623,2428525061,2504012993,2298389803,2479699106,2664105901,2483889858,2491800559,2688618747,3070803051,3454373798,3659319117,4000102086,4601429897,5081479840,4504375348,5082337238,5739706005,5456102482,6391708311,6657526980,6268515276,6237302034,6474308718,6692620692,6436467007,6405870210,7710380086,7361504432,
Sri Lanka,LKA,1409873950,1444327731,1434156379,1240672269,1309747899,1698319328,1751470588,1859465021,1801344538,1965546218,2296470588,2369308600,2553936348,2875625000,3574586466,3791298146,3591319857,4104509583,2733183857,3364611432,4024621900,4415844156,4768765017,5167913302,6043474843,5978460972,6405210564,6682167120,6978371581,6987267684,8032551173,9000362582,9703011636,10338679636,11717604209,13029697561,13897738375,15091913884,15794972847,15656327860,16330814180,15749753805,16536535647,18881765437,20662525941,24405791045,28279802406,32350238760,40713826215,42066224093,58636161082,67753284044,70447216891,77000578167,82528535714,85140955389,88012282206,94376237797,94493871201,89014978344,84304298771,88609324902,74144870023,84356863744
Lower middle income,LMC,85185625016,90809724343,92221724755,1.02043E+11,1.14689E+11,1.22878E+11,1.12147E+11,1.19682E+11,1.27003E+11,1.40612E+11,1.52289E+11,1.58605E+11,1.69313E+11,1.99171E+11,2.46364E+11,2.69879E+11,2.85348E+11,3.20626E+11,3.62636E+11,4.20476E+11,5.12442E+11,6.36335E+11,6.32352E+11,5.99196E+11,5.7549E+11,6.14637E+11,6.1744E+11,6.72948E+11,6.94158E+11,6.79846E+11,7.39097E+11,7.07214E+11,7.38102E+11,7.46952E+11,8.39706E+11,9.97456E+11,1.13632E+12,1.19203E+12,1.21773E+12,1.12283E+12,1.18557E+12,1.19812E+12,1.26422E+12,1.43428E+12,1.64998E+12,1.90103E+12,2.22645E+12,2.72502E+12,3.01446E+12,3.14324E+12,3.78264E+12,4.22108E+12,4.46033E+12,4.71734E+12,5.09559E+12,5.08967E+12,5.30401E+12,5.74138E+12,5.99412E+12,6.29871E+12,6.10231E+12,6.91186E+12,7.3714E+12,7.43951E+12
Low & middle income,LMY,2.7698E+11,2.75468E+11,2.82504E+11,3.05484E+11,3.42248E+11,3.77881E+11,3.92169E+11,4.02672E+11,4.26939E+11,4.77578E+11,5.21249E+11,5.60489E+11,6.29567E+11,8.02228E+11,1.02041E+12,1.12839E+12,1.21442E+12,1.36396E+12,1.51544E+12,1.75643E+12,2.07316E+12,2.31834E+12,2.28665E+12,2.21741E+12,2.27828E+12,2.36702E+12,2.41793E+12,2.49652E+12,2.66289E+12,2.85477E+12,3.3568E+12,3.18952E+12,3.34362E+12,3.61599E+12,4.05157E+12,4.62827E+12,5.14055E+12,5.45506E+12,5.42842E+12,5.22498E+12,5.68076E+12,5.68923E+12,5.79828E+12,6.48802E+12,7.6095E+12,8.98608E+12,1.05778E+13,1.29868E+13,1.54152E+13,1.54496E+13,1.87856E+13,2.21254E+13,2.35202E+13,2.49564E+13,2.6113E+13,2.53367E+13,2.55971E+13,2.79874E+13,2.97916E+13,3.04954E+13,2.95214E+13,3.47781E+13,3.64652E+13,3.75338E+13
Lesotho,LSO,34579986.17,35699985.72,41859983.26,47039981.18,51939979.22,54879978.05,56699977.32,59261976.3,61445975.42,65967973.61,68739972.5,76480285,80913200.43,121188715.8,150851316.5,149558895.9,147660036.9,193315048.3,266570066.6,290134592.5,431542536.7,434188034.2,348741683.7,386699308.9,333163670.3,268629925.9,318858423,402768324.5,470395800.6,495409232.6,596410263.7,704325366.7,831029861.7,835582062.5,878250945.3,1001894000,946112492.8,998004258.7,928460893.1,912773681.1,887291687.9,825706961.2,775777238.6,1157825435,1511236656,1682343527,1800092564,1682131785,1766902709,1740894965,2234754242,2579409620,2477702216,2367112932,2441063054,2359686725,2114426452,2306741672,2556247292,2390702296,2053699870,2412130057,2354683089,2117962451
Late-demographic dividend,LTE,1.8304E+11,1.701E+11,1.73284E+11,1.89118E+11,2.0744E+11,2.32549E+11,2.58992E+11,2.60274E+11,2.64787E+11,2.95197E+11,3.35675E+11,3.73427E+11,4.29644E+11,5.5795E+11,6.70612E+11,7.40755E+11,7.98866E+11,9.26739E+11,9.64551E+11,1.1484E+12,1.31688E+12,1.38013E+12,1.393E+12,1.28928E+12,1.34556E+12,1.45466E+12,1.54591E+12,1.63241E+12,1.78158E+12,1.8994E+12,2.04512E+12,1.98102E+12,2.01942E+12,2.10226E+12,2.44135E+12,3.02494E+12,3.33641E+12,3.49323E+12,3.36669E+12,3.11222E+12,3.4146E+12,3.52967E+12,3.74129E+12,4.26268E+12,5.1227E+12,6.1789E+12,7.45606E+12,9.39066E+12,1.16763E+13,1.12798E+13,1.3568E+13,1.6537E+13,1.76868E+13,1.90515E+13,1.97881E+13,1.85653E+13,1.86055E+13,2.06477E+13,2.26413E+13,2.30702E+13,2.25532E+13,2.69104E+13,2.80794E+13,2.83485E+13
Lithuania,LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7921210340,8430207164,10168271903,11289161847,11022095814,11550695727,12260761329,14282292665,18809197970,22743164431,26105207115,30116192747,39729151615,47831254208,37494380039,36638128534,43186501863,42709372067,46303660422,48306546657,41540954817,42970749245,47756764508,54261795149,55122066226,57412038533,67037321009,71033884500,79789877416
Luxembourg,LUX,709941874,710163719.4,747846862.2,797902154.2,910877686.3,929477284.8,976717015.5,983052314.9,1075561623,1245432991,1457768455,1518773421,1901697370,2609875802,3183637117,3123333333,3423586207,3789321328,4718539772,5516982664,6019805490,5053665797,4602316793,4524217751,4438435493,4577211767,6685595088,8320902215,9418167855,10037674038,12778792854,13834219728,15518702635,15925521222,17701798891,20853093870,20895314658,19563836265,20150053345,21899317599,21230182989,21387533703,23649833332,29667268248,35064843793,37672280120,42910146296,51587401416,58844277702,54467289898,56213985987,61696281326,59776383527,65203276467,68804811898,60071584216,62216885436,65712180343,71000359760,69890505324,73699366700,85584105994,81641807866,85755006124
Latvia,LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5608208785,5799465288,6349481007,6974112951,7324192890,7761252607,8190888740,9249030241,11244337720,13827070379,16306935905,20434922247,29420499248,34135200994,25691530442,23468324572,26575547901,27116149949,29152128168,30277203767,26344565877,27117105060,29391059767,33247935477,33099503951,33379927435,38185125733,38018905782,42247850065
"Macao SAR, China",MAC,,,,,,,,,,,,,,,,,,,,,,,1142497719,1133013235,1304361353,1362072160,1532105070,1957724829,2288761823,2705665492,3246481233,3765249711,4914365189,5665606115,6311207780,7046147737,7176892950,7267570893,6797792190,6547670439,6774193548,6860272608,7371692774,8246479566,10643253553,12160056122,14874098692,18439981612,21027018333,21587786906,28241798492,36845888757,43189721377,51536595089,54902831794,45048190598,45070808689,50383871121,55190661340,55082293844,25343525936,30969334705,24999113476,45803067940
St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775875748.5,,,772921958.5,,,,,652206037.1,,649206262.8,,
Morocco,MAR,2037154742,2025693540,2379611125,2657252578,2798345299,2948331090,2876401297,3046345314,3271422333,3651622669,3956336244,4356669034,5074117545,6242145880,7675466449,8984853005,9584297284,11049783872,13236946234,15911994817,21728516153,17788185479,17692276734,16251408128,14824667954,14991283216,19462085540,21765195948,25705296184,26314313191,30179954775,32285573574,33711069431,31655473664,35604137423,39030285468,43161571528,39147844526,46497608725,46266428648,43017455402,43831480208,47077192188,58029363354,66114145451,68852658069,75883823301,86947913287,1.01823E+11,1.01155E+11,1.00865E+11,1.10081E+11,1.06937E+11,1.15739E+11,1.19131E+11,1.10414E+11,1.11573E+11,1.18541E+11,1.27341E+11,1.2892E+11,1.21354E+11,1.42022E+11,1.30952E+11,1.44417E+11
Monaco,MCO,,,,,,,,,,,293127333.2,327706210.4,402451900.8,523554039.2,563949254.1,711978961.9,735324244.7,811191392.2,1000555218,1209870147,1378175524,1205188648,1143216457,1092560365,1037329604,1082867507,1515234743,1839081463,2000704745,2010083833,2481307077,2480540845,2737049231,2574494356,2720332135,3130309995,3137886995,2840195190,2934593468,2907118641,2654462665,2673723034,2919647982,3597089751,4043551489,4204652899,4586826513,5875790766,6502942245,5474379252,5367561570,6088689808,5742749294,6555591710,7070017324,6264756528,6471290794,6430254653,7184333936,7383496254,6730736283,8623242743,8800430486,9995350547
Moldova,MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3592857043,3094565871,2319243436,2371813015,1702314268,1752999370,1695122174,1930081169,1698717505,1170782957,1288429392,1480673594,1661818168,1980907435,2598249556,2988342907,3408255451,4401173152,6054824248,5439434272,6974982370,8414352020,8709138635,9496717876,9402090138,7797667197,7980917076,9514404016,11252353421,11736797055,11530746234,13691869264,14510490660,16539436547
Madagascar,MDG,673081724.8,699161944.6,739286907.6,759345863.7,802482183.7,833563473,900264584.6,956436932.1,1031669637,1056391056,1111859571,1199507631,1341590690,1653062335,1917508190,2283049215,2181844179,2358930406,2669755115,3463565854,5201818348,4759333998,4784977326,4686457031,3905938481,3802557895,4347989788,3212900556,3189456965,3175638333,3931334875,3254713056,3714966678,4063298919,3522227092,3838100904,4931861039,4262965420,4401967633,4277903780,4629247204,5438332602,5351701663,6372498890,5064732626,5859269753,6395712491,8524620890,10725137724,9616879409,9982711338,11551819618,11578975062,12423555455,12522957399,11323020701,11848613858,13176313594,13760033282,14104664679,13051441204,14554754117,15134700203,15790113247
Maldives,MDV,,,,,,,,,,,19328038.32,21566404.02,25177137.53,30862041.6,39120171.25,24540877.6,22399467.11,20853788.71,24369109.14,38523364.49,42463576.16,44781456.95,47911340.18,57829787.23,109503546.1,127190758,141882254.2,141223029.4,168514513.4,189514434.2,215043969.8,244396761.9,284875809,322417837.2,356014932.1,398988955,450382328,508223602.4,540096397.6,589239753.6,624337145.3,870031676.8,897031250,1052121055,1226829563,1163362438,1575200391,1868383461,2271646188,2345294875,2588176055,2774350240,2886163997,3295009238,3697353039,4129505319,4409942624,4816426257,5404344163,5726094799,3712604583,5252457370,6177118114,6590894302
Middle East & North Africa,MEA,25169910582,26730873313,26352479346,29171558729,32468958630,35485036092,37999773463,40929683210,46987648800,52418297699,59037248575,68081996065,83449708203,1.14702E+11,2.11138E+11,2.30572E+11,2.87241E+11,3.33436E+11,3.52581E+11,4.62052E+11,5.9584E+11,6.10114E+11,6.09097E+11,6.18856E+11,6.23241E+11,6.35011E+11,6.42574E+11,5.96371E+11,5.90916E+11,6.08697E+11,7.942E+11,6.25846E+11,6.59768E+11,6.12611E+11,6.48758E+11,7.16061E+11,7.96664E+11,8.3524E+11,8.1682E+11,8.88446E+11,9.95464E+11,9.90205E+11,9.82254E+11,1.09193E+12,1.28757E+12,1.54503E+12,1.81564E+12,2.14634E+12,2.67696E+12,2.40491E+12,2.82224E+12,3.40156E+12,3.66212E+12,3.61079E+12,3.63093E+12,3.20294E+12,3.2362E+12,3.37598E+12,3.60866E+12,3.59845E+12,3.20794E+12,3.80787E+12,4.47571E+12,4.32057E+12
